Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--9th Ward, 2nd Precinct",17,0,0,0,17,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--9th Ward, 3rd Precinct",27,0,1,0,28,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--9th Ward, 4th Precinct",35,2,0,0,37,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--9th Ward, 5th Precinct",33,0,0,0,33,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--10th Ward, 1st Precinct",54,2,0,0,56,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--10th Ward, 2nd Precinct",14,0,0,0,14,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--10th Ward, 3rd Precinct",28,5,0,0,33,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--10th Ward, 4th Precinct",13,0,0,0,13,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,City--11th Ward,20,6,0,0,26,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,City--12th Ward,36,1,0,0,37,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--13th Ward, 1st Precinct",25,1,0,0,26,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--13th Ward, 2nd Precinct",37,1,0,0,38,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"City--13th Ward, 3rd Precinct",55,0,0,0,55,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,City--14th Ward,74,3,0,0,77,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,City--15th Ward,6,0,0,0,6,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Berrysburg Borough,9,0,0,0,9,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Dauphin Borough,25,0,0,0,25,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Elizabethville Borough,19,0,0,0,19,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Gratz Borough,5,0,0,0,5,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Halifax Borough,12,0,0,0,12,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Highspire--1st Precinct,30,0,0,0,30,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Highspire--2nd Precinct,30,0,0,0,30,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Hummelstown--1st Precinct,22,0,0,0,22,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Hummelstown--2nd Precinct,47,0,0,0,47,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lykens Borough--1st Ward,10,0,0,0,10,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lykens Borough--2nd Ward,15,1,0,0,16,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--1st Ward, 1st Precinct",23,0,0,0,23,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--1st Ward, 2nd Precinct",23,2,0,0,25,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--2nd Ward, 1st Precinct",25,0,0,0,25,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--2nd Ward, 2nd Precinct",21,0,0,0,21,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--3rd Ward, 1st Precinct",14,0,0,0,14,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Middletown--3rd Ward, 2nd Precinct",29,0,0,0,29,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Millersburg--1st Ward,9,0,0,0,9,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Millersburg--2nd Ward,19,0,0,0,19,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Paxtang Borough,54,3,0,0,57,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Penbrook Borough--1st Ward,10,0,0,0,10,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Penbrook Borough--2nd Ward,12,0,0,0,12,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Penbrook Borough--3rd Ward,12,0,0,0,12,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Penbrook Borough--4th Ward,26,1,0,0,27,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Royalton Borough--1st Ward,4,0,0,0,4,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Royalton Borough--2nd Ward,7,0,0,0,7,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Steelton--1st Ward,34,1,0,0,35,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Steelton--2nd Ward, 1st Precinct",17,1,0,0,18,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Steelton--2nd Ward, 2nd Precinct",16,1,0,0,17,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Steelton--3rd Ward, 1st Precinct",6,0,0,0,6,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,"Steelton--3rd Ward, 2nd Precinct",16,0,0,0,16,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Steelton--4th Ward,15,1,0,0,16,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Pillow Borough,10,0,0,0,10,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Williamstown--1st Ward,12,1,0,0,13,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Williamstown--2nd Ward,6,0,0,0,6,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Conewago Twp--1st Precinct,22,0,0,0,22,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Conewago Twp--2nd Precinct,16,0,0,0,16,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--1st Precinct,49,0,0,0,49,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--2nd Precinct,35,0,0,0,35,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--3rd Precinct,29,0,0,0,29,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--4th Precinct,17,0,0,0,17,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--5th Precinct,16,0,0,0,16,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--6th Precinct,24,1,0,0,25,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--7th Precinct,37,0,0,0,37,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--8th Precinct,25,0,0,0,25,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--9th Precinct,18,0,0,0,18,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--10th Precinct,24,0,0,0,24,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--11th Precinct,48,1,0,0,49,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--12th Precinct,32,0,0,0,32,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--13th Precinct,34,0,0,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--14th Precinct,34,0,0,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Derry Township--15th Precinct,52,1,0,0,53,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,East Hanover Township--1st Precinct,48,0,0,0,48,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,East Hanover Township--2nd Precinct,31,0,0,0,31,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Halifax Twp--1st Precinct,35,1,0,0,36,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Halifax Twp--2nd Precinct,40,0,0,0,40,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Jackson Township,43,0,0,0,43,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Jefferson Township,13,0,0,0,13,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Londonderry Twp--1st Precinct,34,0,0,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Londonderry Twp--2nd Precinct,32,1,0,0,33,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Londonderry Twp--3rd Precinct,14,0,0,0,14,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--1st Precinct,39,1,0,0,40,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--2nd Precinct,38,0,0,0,38,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--3rd precinct,52,2,0,0,54,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--4th Precinct,45,1,0,0,46,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--5th Precinct,38,1,0,0,39,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--6th Precinct,29,5,0,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--7th Precinct,53,2,0,0,55,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--8th Precinct,28,0,0,0,28,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--9th Precinct,24,0,0,0,24,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--10th Precinct,35,0,0,0,35,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--11th Precinct,32,1,1,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--12th Precinct,48,0,0,0,48,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--13th Precinct,66,3,0,0,69,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--14th Precinct,39,0,0,0,39,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--15th Precinct,30,0,0,0,30,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--16th Precinct,58,1,0,0,59,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--17th Precinct,44,0,0,0,44,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--18th Precinct,24,2,0,0,26,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--19th Precinct,56,1,0,0,57,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--20th Precinct,42,1,0,0,43,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--21st Precinct,70,0,0,0,70,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--22nd Precinct,47,0,0,0,47,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--23rd Precinct,32,1,0,0,33,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--24th Precinct,50,0,0,0,50,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--25th Precinct,35,2,0,0,37,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--26th Precinct,40,2,0,0,42,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Paxton Twp--27th Precinct,43,0,0,0,43,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Swatara Twp--1st Precinct,54,0,0,0,54,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Swatara Twp--2nd Precinct,48,4,0,0,52,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Swatara Twp--3rd Precinct,48,4,0,0,52,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lower Swatara Twp--4th Precinct,37,2,0,0,39,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Lykens Township,6,0,0,0,6,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Middle Paxton Twp--1st Precinct,40,1,0,0,41,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Middle Paxton Twp--2nd Precinct,47,2,0,0,49,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Middle Paxton Twp--3rd Precinct,49,1,0,0,50,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Mifflin Township,10,0,0,0,10,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Reed Township,8,0,0,0,8,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Rush Township,0,0,0,0,0,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,South Hanover Twp--1st Precinct,21,2,0,0,23,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,South Hanover Twp--2nd Precinct,50,0,0,0,50,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,South Hanover Twp--3rd Precinct,29,0,0,0,29,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--1st Ward,124,4,0,0,128,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--2nd Ward,183,9,0,0,192,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--3rd Ward,60,2,0,0,62,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--4th Ward,90,1,0,0,91,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--5th Ward,88,3,0,0,91,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--6th Ward,97,0,0,0,97,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--7th Ward,54,0,0,0,54,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--8th Ward,133,1,0,0,134,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Susquehanna Twp--9th Ward,104,3,0,0,107,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--1st Ward,66,1,0,0,67,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--2nd Ward,28,0,0,0,28,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--3rd Ward,56,1,0,0,57,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--4th Ward,66,1,0,0,67,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--5th Ward,66,0,0,0,66,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--6th Ward,58,0,0,0,58,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--7th Ward,94,0,0,0,94,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--8th Ward,71,0,0,0,71,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Swatara Township--9th Ward,38,1,0,0,39,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Upper Paxton Twp--1st Precinct,22,0,0,0,22,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Upper Paxton Twp--2nd Precinct,14,0,0,0,14,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Washington Township,44,1,0,0,45,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Wayne Township,30,1,0,0,31,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,West Hanover Twp--1st Precinct,34,0,0,0,34,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,West Hanover Twp--2nd Precinct,45,2,0,0,47,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,West Hanover Twp--3rd Precinct,85,0,0,0,85,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,West Hanover Twp--4th Precinct,49,0,0,0,49,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Wiconisco Twp--1st Precinct,13,0,0,0,13,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Wiconisco Twp--2nd Precinct,8,0,0,0,8,5622,120,2,0,5744
CLERK OF COURTS (D,Evelyn Zigerelli HENDERSON,Williams Twp,7,0,0,0,7,5622,120,2,0,5744
CLERK OF COURTS (D,Shamaine  DANIELS,"City--1st Ward, 1st Precinct",32,1,0,0,33,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--1st Ward, 2nd Precinct",86,1,0,0,87,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--1st Ward, 3rd Precinct",37,0,0,0,37,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--2nd Ward, 1st Precinct",20,2,0,0,22,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--2nd Ward, 2nd Precinct",48,1,0,0,49,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--3rd Ward,44,1,0,0,45,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--4th Ward,62,2,0,0,64,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--5th Ward,134,2,0,0,136,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--6th Ward,75,2,0,0,77,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--7th Ward, 1st Precinct",25,0,0,0,25,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--7th Ward, 2nd Precinct",122,1,0,0,123,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--8th Ward,105,0,0,0,105,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--9th Ward, 1st Precinct",31,0,0,0,31,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--9th Ward, 2nd Precinct",47,1,0,0,48,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--9th Ward, 3rd Precinct",152,5,1,0,158,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--9th Ward, 4th Precinct",120,2,0,0,122,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--9th Ward, 5th Precinct",81,2,0,0,83,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--10th Ward, 1st Precinct",126,0,0,0,126,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--10th Ward, 2nd Precinct",94,0,0,0,94,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--10th Ward, 3rd Precinct",44,0,0,0,44,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--10th Ward, 4th Precinct",112,0,0,0,112,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--11th Ward,77,9,0,0,86,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--12th Ward,162,1,0,0,163,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--13th Ward, 1st Precinct",80,2,0,0,82,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--13th Ward, 2nd Precinct",84,1,0,0,85,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"City--13th Ward, 3rd Precinct",124,0,0,0,124,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--14th Ward,174,7,0,0,181,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,City--15th Ward,56,0,0,0,56,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Berrysburg Borough,16,0,0,0,16,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Dauphin Borough,6,0,0,0,6,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Elizabethville Borough,16,3,0,0,19,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Gratz Borough,3,0,0,0,3,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Halifax Borough,8,0,0,0,8,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Highspire--1st Precinct,13,0,0,0,13,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Highspire--2nd Precinct,5,0,0,0,5,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Hummelstown--1st Precinct,9,0,0,0,9,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Hummelstown--2nd Precinct,15,0,0,0,15,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Lykens Borough--1st Ward,8,0,0,0,8,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Lykens Borough--2nd Ward,9,1,0,0,10,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--1st Ward, 1st Precinct",14,0,0,0,14,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--1st Ward, 2nd Precinct",10,0,0,0,10,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--2nd Ward, 1st Precinct",10,0,0,0,10,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--2nd Ward, 2nd Precinct",6,0,0,0,6,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--3rd Ward, 1st Precinct",8,0,0,0,8,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Middletown--3rd Ward, 2nd Precinct",7,0,0,0,7,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Millersburg--1st Ward,10,0,0,0,10,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Millersburg--2nd Ward,11,0,0,0,11,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Paxtang Borough,30,0,0,0,30,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Penbrook Borough--1st Ward,18,0,0,0,18,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Penbrook Borough--2nd Ward,10,0,0,0,10,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Penbrook Borough--3rd Ward,7,0,0,0,7,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Penbrook Borough--4th Ward,11,0,0,0,11,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Royalton Borough--1st Ward,5,0,0,0,5,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Royalton Borough--2nd Ward,5,0,0,0,5,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Steelton--1st Ward,12,0,0,0,12,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Steelton--2nd Ward, 1st Precinct",27,1,0,0,28,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Steelton--2nd Ward, 2nd Precinct",9,0,0,0,9,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Steelton--3rd Ward, 1st Precinct",8,0,0,0,8,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,"Steelton--3rd Ward, 2nd Precinct",43,0,0,0,43,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Steelton--4th Ward,34,1,0,0,35,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Pillow Borough,5,0,0,0,5,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Williamstown--1st Ward,7,0,0,0,7,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Williamstown--2nd Ward,2,0,0,0,2,4993,74,2,0,5069
CLERK OF COURTS (D,Shamaine  DANIELS,Conewago Twp--1st Precinct,11,0,0,0,11,4993,74,2,0,5069
