Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
DEM STATE COMMITTEE,Michael D. THOMAS,City--11th Ward,67,7,0,0,74,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,City--12th Ward,105,2,0,0,107,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"City--13th Ward, 1st Precinct",65,1,0,0,66,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"City--13th Ward, 2nd Precinct",58,1,0,0,59,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"City--13th Ward, 3rd Precinct",99,1,0,0,100,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,City--14th Ward,129,2,0,0,131,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,City--15th Ward,53,0,0,0,53,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Berrysburg Borough,9,0,0,0,9,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Dauphin Borough,13,1,0,0,14,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Elizabethville Borough,26,0,0,0,26,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Gratz Borough,10,0,0,0,10,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Halifax Borough,8,0,0,0,8,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Highspire--1st Precinct,29,0,0,0,29,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Highspire--2nd Precinct,38,0,0,0,38,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Hummelstown--1st Precinct,29,0,0,0,29,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Hummelstown--2nd Precinct,46,0,0,0,46,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lykens Borough--1st Ward,20,0,0,0,20,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lykens Borough--2nd Ward,15,0,0,0,15,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--1st Ward, 1st Precinct",30,0,0,0,30,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--1st Ward, 2nd Precinct",25,0,0,0,25,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--2nd Ward, 1st Precinct",33,0,0,0,33,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--2nd Ward, 2nd Precinct",28,0,0,0,28,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--3rd Ward, 1st Precinct",17,0,0,0,17,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Middletown--3rd Ward, 2nd Precinct",33,0,0,0,33,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Millersburg--1st Ward,14,0,0,0,14,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Millersburg--2nd Ward,21,0,0,0,21,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Paxtang Borough,38,2,0,0,40,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Penbrook Borough--1st Ward,12,0,0,0,12,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Penbrook Borough--2nd Ward,16,0,0,0,16,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Penbrook Borough--3rd Ward,8,0,0,0,8,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Penbrook Borough--4th Ward,25,1,0,0,26,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Royalton Borough--1st Ward,9,0,0,0,9,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Royalton Borough--2nd Ward,14,0,0,0,14,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Steelton--1st Ward,34,1,0,0,35,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Steelton--2nd Ward, 1st Precinct",39,0,0,0,39,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Steelton--2nd Ward, 2nd Precinct",23,0,0,0,23,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Steelton--3rd Ward, 1st Precinct",19,1,0,0,20,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,"Steelton--3rd Ward, 2nd Precinct",49,0,0,0,49,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Steelton--4th Ward,51,0,0,0,51,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Pillow Borough,10,0,0,0,10,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Williamstown--1st Ward,13,0,0,0,13,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Williamstown--2nd Ward,6,0,0,0,6,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Conewago Twp--1st Precinct,25,0,0,0,25,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Conewago Twp--2nd Precinct,21,0,0,0,21,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--1st Precinct,35,0,0,0,35,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--2nd Precinct,23,0,0,0,23,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--3rd Precinct,37,0,0,0,37,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--4th Precinct,26,0,0,0,26,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--5th Precinct,15,0,0,0,15,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--6th Precinct,19,0,0,0,19,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--7th Precinct,31,0,0,0,31,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--8th Precinct,25,0,0,0,25,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--9th Precinct,26,0,0,0,26,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--10th Precinct,13,0,0,0,13,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--11th Precinct,44,2,0,0,46,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--12th Precinct,33,0,0,0,33,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--13th Precinct,31,0,0,0,31,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--14th Precinct,25,0,0,0,25,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Derry Township--15th Precinct,46,2,0,0,48,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,East Hanover Township--1st Precinct,41,0,0,0,41,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,East Hanover Township--2nd Precinct,44,0,0,0,44,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Halifax Twp--1st Precinct,23,0,0,0,23,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Halifax Twp--2nd Precinct,19,0,0,0,19,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Jackson Township,30,0,0,0,30,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Jefferson Township,9,0,0,0,9,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Londonderry Twp--1st Precinct,25,0,0,0,25,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Londonderry Twp--2nd Precinct,34,0,0,0,34,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Londonderry Twp--3rd Precinct,20,0,0,0,20,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--1st Precinct,30,0,0,0,30,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--2nd Precinct,49,0,0,0,49,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--3rd precinct,59,0,0,0,59,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--4th Precinct,53,1,0,0,54,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--5th Precinct,50,0,0,0,50,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--6th Precinct,47,2,0,0,49,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--7th Precinct,44,1,0,0,45,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--8th Precinct,28,0,0,0,28,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--9th Precinct,29,0,0,0,29,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--10th Precinct,43,0,0,0,43,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--11th Precinct,35,0,0,0,35,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--12th Precinct,36,0,0,0,36,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--13th Precinct,51,0,0,0,51,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--14th Precinct,47,1,0,0,48,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--15th Precinct,71,0,0,0,71,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--16th Precinct,69,2,0,0,71,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--17th Precinct,49,1,0,0,50,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--18th Precinct,42,0,0,0,42,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--19th Precinct,55,3,0,0,58,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--20th Precinct,39,2,0,0,41,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--21st Precinct,58,1,0,0,59,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--22nd Precinct,43,0,0,0,43,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--23rd Precinct,39,1,0,0,40,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--24th Precinct,41,2,0,0,43,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--25th Precinct,32,2,0,0,34,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--26th Precinct,68,3,0,0,71,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Paxton Twp--27th Precinct,55,0,0,0,55,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Swatara Twp--1st Precinct,56,4,0,0,60,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Swatara Twp--2nd Precinct,50,1,0,0,51,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Swatara Twp--3rd Precinct,56,0,0,0,56,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lower Swatara Twp--4th Precinct,34,2,0,0,36,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Lykens Township,10,0,0,0,10,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Middle Paxton Twp--1st Precinct,27,0,0,0,27,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Middle Paxton Twp--2nd Precinct,33,2,0,0,35,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Middle Paxton Twp--3rd Precinct,46,1,0,0,47,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Mifflin Township,7,0,0,0,7,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Reed Township,6,0,0,0,6,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Rush Township,8,0,0,0,8,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,South Hanover Twp--1st Precinct,28,2,0,0,30,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,South Hanover Twp--2nd Precinct,47,3,0,0,50,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,South Hanover Twp--3rd Precinct,36,0,0,0,36,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--1st Ward,71,2,0,0,73,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--2nd Ward,125,4,0,0,129,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--3rd Ward,78,0,0,0,78,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--4th Ward,72,0,0,0,72,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--5th Ward,77,1,0,0,78,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--6th Ward,65,0,0,0,65,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--7th Ward,56,0,0,0,56,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--8th Ward,116,0,0,0,116,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Susquehanna Twp--9th Ward,108,0,0,0,108,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--1st Ward,71,0,0,0,71,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--2nd Ward,53,0,0,0,53,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--3rd Ward,64,0,0,0,64,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--4th Ward,54,0,0,0,54,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--5th Ward,70,0,0,0,70,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--6th Ward,69,2,0,0,71,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--7th Ward,104,3,0,0,107,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--8th Ward,83,2,0,0,85,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Swatara Township--9th Ward,52,2,0,0,54,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Upper Paxton Twp--1st Precinct,20,0,0,0,20,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Upper Paxton Twp--2nd Precinct,8,0,0,0,8,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Washington Township,33,0,0,0,33,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Wayne Township,21,0,0,0,21,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,West Hanover Twp--1st Precinct,22,1,0,0,23,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,West Hanover Twp--2nd Precinct,27,0,0,0,27,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,West Hanover Twp--3rd Precinct,107,0,0,0,107,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,West Hanover Twp--4th Precinct,50,0,1,0,51,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Wiconisco Twp--1st Precinct,5,0,0,0,5,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Wiconisco Twp--2nd Precinct,15,0,0,0,15,6893,107,3,0,7003
DEM STATE COMMITTEE,Michael D. THOMAS,Williams Twp,10,0,0,0,10,6893,107,3,0,7003
DEM STATE COMMITTEE,Peggy A. GROVE,"City--1st Ward, 1st Precinct",54,5,0,0,59,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--1st Ward, 2nd Precinct",117,0,0,0,117,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--1st Ward, 3rd Precinct",47,1,1,0,49,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--2nd Ward, 1st Precinct",18,1,0,0,19,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--2nd Ward, 2nd Precinct",34,0,1,0,35,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--3rd Ward,56,1,1,0,58,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--4th Ward,94,6,0,0,100,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--5th Ward,190,6,0,0,196,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--6th Ward,109,3,0,0,112,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--7th Ward, 1st Precinct",31,1,0,0,32,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--7th Ward, 2nd Precinct",132,0,0,0,132,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--8th Ward,98,0,0,0,98,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--9th Ward, 1st Precinct",27,1,0,0,28,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--9th Ward, 2nd Precinct",62,0,0,0,62,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--9th Ward, 3rd Precinct",126,0,0,0,126,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--9th Ward, 4th Precinct",142,4,0,0,146,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--9th Ward, 5th Precinct",89,6,0,0,95,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--10th Ward, 1st Precinct",145,1,0,0,146,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--10th Ward, 2nd Precinct",81,0,0,0,81,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--10th Ward, 3rd Precinct",60,5,0,0,65,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--10th Ward, 4th Precinct",84,1,0,0,85,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--11th Ward,92,7,0,0,99,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--12th Ward,158,7,0,0,165,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--13th Ward, 1st Precinct",85,1,1,0,87,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--13th Ward, 2nd Precinct",76,0,0,0,76,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"City--13th Ward, 3rd Precinct",114,2,0,0,116,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--14th Ward,230,3,0,0,233,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,City--15th Ward,62,0,0,0,62,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Berrysburg Borough,12,0,0,0,12,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Dauphin Borough,28,0,0,0,28,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Elizabethville Borough,18,1,0,0,19,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Gratz Borough,9,0,0,0,9,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Halifax Borough,11,0,0,0,11,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Highspire--1st Precinct,48,0,0,0,48,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Highspire--2nd Precinct,43,0,0,0,43,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Hummelstown--1st Precinct,44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Hummelstown--2nd Precinct,74,0,0,0,74,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Lykens Borough--1st Ward,24,0,0,0,24,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Lykens Borough--2nd Ward,18,0,0,0,18,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--1st Ward, 1st Precinct",24,0,0,0,24,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--1st Ward, 2nd Precinct",27,0,1,0,28,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--2nd Ward, 1st Precinct",36,0,0,0,36,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--2nd Ward, 2nd Precinct",38,0,0,0,38,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--3rd Ward, 1st Precinct",25,0,0,0,25,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Middletown--3rd Ward, 2nd Precinct",46,0,0,0,46,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Millersburg--1st Ward,16,0,0,0,16,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Millersburg--2nd Ward,23,0,0,0,23,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Paxtang Borough,71,1,0,0,72,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Penbrook Borough--1st Ward,28,0,0,0,28,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Penbrook Borough--2nd Ward,21,0,0,0,21,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Penbrook Borough--3rd Ward,11,0,0,0,11,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Penbrook Borough--4th Ward,44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Royalton Borough--1st Ward,9,0,0,0,9,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Royalton Borough--2nd Ward,17,0,0,0,17,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Steelton--1st Ward,43,1,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Steelton--2nd Ward, 1st Precinct",44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Steelton--2nd Ward, 2nd Precinct",30,0,0,0,30,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Steelton--3rd Ward, 1st Precinct",18,1,0,0,19,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,"Steelton--3rd Ward, 2nd Precinct",44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Steelton--4th Ward,54,0,0,0,54,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Pillow Borough,14,0,0,0,14,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Williamstown--1st Ward,21,0,0,0,21,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Williamstown--2nd Ward,4,0,0,0,4,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Conewago Twp--1st Precinct,41,0,0,0,41,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Conewago Twp--2nd Precinct,34,2,0,0,36,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--1st Precinct,73,0,0,0,73,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--2nd Precinct,39,0,0,0,39,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--3rd Precinct,52,0,0,0,52,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--4th Precinct,36,1,0,0,37,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--5th Precinct,17,2,0,0,19,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--6th Precinct,31,0,0,0,31,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--7th Precinct,44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--8th Precinct,44,0,0,0,44,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--9th Precinct,37,1,0,0,38,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--10th Precinct,29,0,0,0,29,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--11th Precinct,59,2,0,0,61,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--12th Precinct,40,1,0,0,41,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--13th Precinct,47,0,0,0,47,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--14th Precinct,43,0,0,0,43,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Derry Township--15th Precinct,73,3,0,0,76,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,East Hanover Township--1st Precinct,68,0,0,0,68,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,East Hanover Township--2nd Precinct,56,0,0,0,56,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Halifax Twp--1st Precinct,35,0,0,0,35,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Halifax Twp--2nd Precinct,34,0,0,0,34,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Jackson Township,37,0,0,0,37,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Jefferson Township,8,0,0,0,8,10002,168,7,0,10177
DEM STATE COMMITTEE,Peggy A. GROVE,Londonderry Twp--1st Precinct,46,0,0,0,46,10002,168,7,0,10177
