Cat_Namee,Can_Name,Name,C_Votes,ab_c_votes,ab_p_votes,ab_emer_votes1,rtot,Textbox5,Textbox7,Textbox11,ab_emer_votes,Textbox13
"Inspector of Election, Middletown 2W1P",Write In  ,"Middletown--2nd Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Middletown 2W2P",Write In  ,"Middletown--2nd Ward, 2nd Precinct",3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Middletown 3W1P",Donna  GIBSON,"Middletown--3rd Ward, 1st Precinct",119,0,0,0,119,119,0,0,0,119
"Inspector of Election, Middletown 3W1P",Write In  ,"Middletown--3rd Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Middletown 3W2P",Linda M. ARENDACS,"Middletown--3rd Ward, 2nd Precinct",78,1,0,0,79,78,1,0,0,79
"Inspector of Election, Middletown 3W2P",Patricia L. VARANKAR,"Middletown--3rd Ward, 2nd Precinct",170,2,0,0,172,170,2,0,0,172
"Inspector of Election, Middletown 3W2P",Write In  ,"Middletown--3rd Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Mifflin",Martha  REBUCK,Mifflin Township,71,1,0,0,72,71,1,0,0,72
"Inspector of Election, Mifflin",Theresa  KEENEY,Mifflin Township,17,1,0,0,18,17,1,0,0,18
"Inspector of Election, Mifflin",Write In  ,Mifflin Township,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Millersburg 1W",Write In  ,Millersburg--1st Ward,3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Millersburg 2W",Nancy L. HOFFMAN,Millersburg--2nd Ward,136,4,0,0,140,136,4,0,0,140
"Inspector of Election, Millersburg 2W",Write In  ,Millersburg--2nd Ward,5,0,0,0,5,5,0,0,0,5
"Inspector of Election, Paxtang",Bonnie M. SNODGRASS,Paxtang Borough,178,1,0,0,179,178,1,0,0,179
"Inspector of Election, Paxtang",Carol E. FAILL,Paxtang Borough,93,1,0,0,94,93,1,0,0,94
"Inspector of Election, Paxtang",Write In  ,Paxtang Borough,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Penbrook 1W",Write In  ,Penbrook Borough--1st Ward,1,0,0,0,1,1,0,0,0,1
"Inspector of Election, Penbrook 2W",Albert  BRESSLER,Penbrook Borough--2nd Ward,42,0,0,0,42,42,0,0,0,42
"Inspector of Election, Penbrook 2W",Lucille A. WILLIAMS,Penbrook Borough--2nd Ward,34,2,0,0,36,34,2,0,0,36
"Inspector of Election, Penbrook 2W",Write In  ,Penbrook Borough--2nd Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Penbrook 3W",Write In  ,Penbrook Borough--3rd Ward,1,0,0,0,1,1,0,0,0,1
"Inspector of Election, Penbrook 4W",Write In  ,Penbrook Borough--4th Ward,1,0,0,0,1,1,0,0,0,1
"Inspector of Election, Pillow",JudyAnn  SMITH,Pillow Borough,21,2,0,0,23,21,2,0,0,23
"Inspector of Election, Pillow",Mildred Jean GRAFF,Pillow Borough,24,0,0,0,24,24,0,0,0,24
"Inspector of Election, Pillow",Write In  ,Pillow Borough,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Reed",Elizabeth O. DAVIDSON,Reed Township,40,1,0,0,41,40,1,0,0,41
"Inspector of Election, Reed",Write In  ,Reed Township,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Royalton 1W",Write In  ,Royalton Borough--1st Ward,6,0,0,0,6,6,0,0,0,6
"Inspector of Election, Royalton 2W",Write In  ,Royalton Borough--2nd Ward,3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Rush",Ellen  STUMP,Rush Township,35,1,0,0,36,35,1,0,0,36
"Inspector of Election, Rush",Write In  ,Rush Township,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, South Hanover 1P",Jean Anna MILLER,South Hanover Twp--1st Precinct,64,2,0,0,66,64,2,0,0,66
"Inspector of Election, South Hanover 1P",Trevor Michael SPIVEY,South Hanover Twp--1st Precinct,189,5,0,0,194,189,5,0,0,194
"Inspector of Election, South Hanover 1P",Write In  ,South Hanover Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, South Hanover 2P",Write In  ,South Hanover Twp--2nd Precinct,5,0,0,0,5,5,0,0,0,5
"Inspector of Election, South Hanover 3P",Jean H. BOLTON,South Hanover Twp--3rd Precinct,223,2,0,0,225,223,2,0,0,225
"Inspector of Election, South Hanover 3P",Write In  ,South Hanover Twp--3rd Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Steelton 1W",Elaine A. SZIVOS,Steelton--1st Ward,73,2,0,0,75,73,2,0,0,75
"Inspector of Election, Steelton 1W",Virginia  MICHTICH,Steelton--1st Ward,117,2,0,0,119,117,2,0,0,119
"Inspector of Election, Steelton 1W",Write In  ,Steelton--1st Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Steelton 2W1P",Write In  ,"Steelton--2nd Ward, 1st Precinct",3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Steelton 2W2P",Jeanne P. GRAY,"Steelton--2nd Ward, 2nd Precinct",96,1,0,0,97,96,1,0,0,97
"Inspector of Election, Steelton 2W2P",Write In  ,"Steelton--2nd Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Steelton 3W1P",Deborah L. GEEGEE,"Steelton--3rd Ward, 1st Precinct",72,0,0,0,72,72,0,0,0,72
"Inspector of Election, Steelton 3W1P",Write In  ,"Steelton--3rd Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Steelton 3W2P",Veronica  BEADEN,"Steelton--3rd Ward, 2nd Precinct",109,0,0,0,109,109,0,0,0,109
"Inspector of Election, Steelton 3W2P",Write In  ,"Steelton--3rd Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Steelton 4W",Bernice L. BAUMGARDNER,Steelton--4th Ward,81,1,0,0,82,81,1,0,0,82
"Inspector of Election, Steelton 4W",Write In  ,Steelton--4th Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Susquehanna 1W",Write In  ,Susquehanna Twp--1st Ward,17,0,0,0,17,17,0,0,0,17
"Inspector of Election, Susquehanna 2W",Sandra  NEVIUS,Susquehanna Twp--2nd Ward,378,9,0,0,387,378,9,0,0,387
"Inspector of Election, Susquehanna 2W",Write In  ,Susquehanna Twp--2nd Ward,19,0,0,0,19,19,0,0,0,19
"Inspector of Election, Susquehanna 3W",Wanda  BRUMMELL,Susquehanna Twp--3rd Ward,312,4,0,0,316,312,4,0,0,316
"Inspector of Election, Susquehanna 3W",Write In  ,Susquehanna Twp--3rd Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Susquehanna 4W",Write In  ,Susquehanna Twp--4th Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Susquehanna 5W",Karen  MARTIN,Susquehanna Twp--5th Ward,224,1,0,0,225,224,1,0,0,225
"Inspector of Election, Susquehanna 5W",Mary M. KELLY,Susquehanna Twp--5th Ward,191,11,0,0,202,191,11,0,0,202
"Inspector of Election, Susquehanna 5W",Write In  ,Susquehanna Twp--5th Ward,1,0,0,0,1,1,0,0,0,1
"Inspector of Election, Susquehanna 6W",Write In  ,Susquehanna Twp--6th Ward,3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Susquehanna 7W",Joanne  SLESSER,Susquehanna Twp--7th Ward,250,1,0,0,251,250,1,0,0,251
"Inspector of Election, Susquehanna 7W",Marguerite Lora KOHL,Susquehanna Twp--7th Ward,134,0,0,0,134,134,0,0,0,134
"Inspector of Election, Susquehanna 7W",Write In  ,Susquehanna Twp--7th Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Susquehanna 8W",Write In  ,Susquehanna Twp--8th Ward,8,0,0,0,8,8,0,0,0,8
"Inspector of Election, Susquehanna 9W",Write In  ,Susquehanna Twp--9th Ward,3,0,0,0,3,3,0,0,0,3
"Inspector of Election, Swatara 1W",Write In  ,Swatara Township--1st Ward,4,0,0,0,4,4,0,0,0,4
"Inspector of Election, Swatara 2W",Write In  ,Swatara Township--2nd Ward,21,0,0,0,21,21,0,0,0,21
"Inspector of Election, Swatara 3W",Elizabeth J. FISCHER,Swatara Township--3rd Ward,93,3,0,0,96,93,3,0,0,96
"Inspector of Election, Swatara 3W",Virginia  ROBERTS,Swatara Township--3rd Ward,111,2,0,0,113,111,2,0,0,113
"Inspector of Election, Swatara 3W",Write In  ,Swatara Township--3rd Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Swatara 4W",Write In  ,Swatara Township--4th Ward,6,0,0,0,6,6,0,0,0,6
"Inspector of Election, Swatara 5W",Write In  ,Swatara Township--5th Ward,7,0,0,0,7,7,0,0,0,7
"Inspector of Election, Swatara 6W",Elizabeth  DiORAZIO,Swatara Township--6th Ward,230,3,0,0,233,230,3,0,0,233
"Inspector of Election, Swatara 6W",Margaret  BARANOWSKI,Swatara Township--6th Ward,129,0,0,0,129,129,0,0,0,129
"Inspector of Election, Swatara 6W",Write In  ,Swatara Township--6th Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Swatara 7W",Write In  ,Swatara Township--7th Ward,5,0,0,0,5,5,0,0,0,5
"Inspector of Election, Swatara 8W",Write In  ,Swatara Township--8th Ward,5,0,0,0,5,5,0,0,0,5
"Inspector of Election, Swatara 9W",Colleen  HOOVER,Swatara Township--9th Ward,115,2,0,0,117,115,2,0,0,117
"Inspector of Election, Swatara 9W",Write In  ,Swatara Township--9th Ward,9,0,0,0,9,9,0,0,0,9
"Inspector of Election, Upper Paxton 1P",Albert  SNYDER,Upper Paxton Twp--1st Precinct,251,3,0,0,254,251,3,0,0,254
"Inspector of Election, Upper Paxton 1P",Write In  ,Upper Paxton Twp--1st Precinct,1,0,0,0,1,1,0,0,0,1
"Inspector of Election, Upper Paxton 2P",Carlene F. WRIGHT,Upper Paxton Twp--2nd Precinct,179,2,0,0,181,179,2,0,0,181
"Inspector of Election, Upper Paxton 2P",Deborah  MECK,Upper Paxton Twp--2nd Precinct,55,0,0,0,55,55,0,0,0,55
"Inspector of Election, Upper Paxton 2P",Write In  ,Upper Paxton Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Washington",Carolyn M. KOCHER,Washington Township,204,1,0,0,205,204,1,0,0,205
"Inspector of Election, Washington",Fay  BIXLER,Washington Township,59,0,0,0,59,59,0,0,0,59
"Inspector of Election, Washington",Write In  ,Washington Township,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Wayne",Patsy R. HAYES,Wayne Township,223,1,0,0,224,223,1,0,0,224
"Inspector of Election, Wayne",Write In  ,Wayne Township,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, West Hanover 1P",Deborah A. HETRICK,West Hanover Twp--1st Precinct,235,3,0,0,238,235,3,0,0,238
"Inspector of Election, West Hanover 1P",Write In  ,West Hanover Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, West Hanover 2P",Jean A. RUMMEL,West Hanover Twp--2nd Precinct,205,4,0,0,209,205,4,0,0,209
"Inspector of Election, West Hanover 2P",Write In  ,West Hanover Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, West Hanover 3P",Dale H. MILLER,West Hanover Twp--3rd Precinct,410,6,0,0,416,410,6,0,0,416
"Inspector of Election, West Hanover 3P",Lena  CRUDUP,West Hanover Twp--3rd Precinct,236,2,0,0,238,236,2,0,0,238
"Inspector of Election, West Hanover 3P",Write In  ,West Hanover Twp--3rd Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, West Hanover 4P",Anna  BACHA,West Hanover Twp--4th Precinct,182,0,0,0,182,182,0,0,0,182
"Inspector of Election, West Hanover 4P",Write In  ,West Hanover Twp--4th Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Wiconisco 1P",Annie  KEISTER,Wiconisco Twp--1st Precinct,23,0,0,0,23,23,0,0,0,23
"Inspector of Election, Wiconisco 1P",Jean L. KOPPENHAVER,Wiconisco Twp--1st Precinct,53,0,0,0,53,53,0,0,0,53
"Inspector of Election, Wiconisco 1P",Write In  ,Wiconisco Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Wiconisco 2P",Betty Lou UMBERGER,Wiconisco Twp--2nd Precinct,16,0,0,0,16,16,0,0,0,16
"Inspector of Election, Wiconisco 2P",John R. DRESEL,Wiconisco Twp--2nd Precinct,51,0,0,0,51,51,0,0,0,51
"Inspector of Election, Wiconisco 2P",Write In  ,Wiconisco Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Williams",Joyce L. KURTZ,Williams Twp,40,0,0,0,40,40,0,0,0,40
"Inspector of Election, Williams",Kay  SCHOFFSTALL,Williams Twp,87,0,0,0,87,87,0,0,0,87
"Inspector of Election, Williams",Write In  ,Williams Twp,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Williamstown 1W",Linda  LONG,Williamstown--1st Ward,74,0,0,0,74,74,0,0,0,74
"Inspector of Election, Williamstown 1W",Write In  ,Williamstown--1st Ward,0,0,0,0,0,0,0,0,0,0
"Inspector of Election, Williamstown 2W",John R. CLOUSER,Williamstown--2nd Ward,39,0,0,0,39,39,0,0,0,39
"Inspector of Election, Williamstown 2W",Kimberly A. EVANS,Williamstown--2nd Ward,26,0,0,0,26,26,0,0,0,26
"Inspector of Election, Williamstown 2W",Write In  ,Williamstown--2nd Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Berrysburg",Write In  ,Berrysburg Borough,4,0,0,0,4,4,0,0,0,4
"Judge of Election, Conewago 1P",Dolores  KUNTZ,Conewago Twp--1st Precinct,232,3,0,0,235,232,3,0,0,235
"Judge of Election, Conewago 1P",Write In  ,Conewago Twp--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Conewago 2P",Carolyn C. LYNCH,Conewago Twp--2nd Precinct,207,1,0,0,208,207,1,0,0,208
"Judge of Election, Conewago 2P",Write In  ,Conewago Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Dauphin",Theo  PAE,Dauphin Borough,128,2,0,0,130,128,2,0,0,130
"Judge of Election, Dauphin",Write In  ,Dauphin Borough,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 10P",Debra  HECKMAN,Derry Township--10th Precinct,181,1,1,0,183,181,1,1,0,183
"Judge of Election, Derry 10P",Write In  ,Derry Township--10th Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Derry 11P",Jayme  PALUSKIEVICZ,Derry Township--11th Precinct,263,9,0,0,272,263,9,0,0,272
"Judge of Election, Derry 11P",Write In  ,Derry Township--11th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 12P",Patti J.K. HIVNER,Derry Township--12th Precinct,166,1,0,0,167,166,1,0,0,167
"Judge of Election, Derry 12P",Write In  ,Derry Township--12th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 13P",Susan C. GRAB,Derry Township--13th Precinct,193,6,0,0,199,193,6,0,0,199
"Judge of Election, Derry 13P",Write In  ,Derry Township--13th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 14P",Write In  ,Derry Township--14th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 15P",Write In  ,Derry Township--15th Precinct,5,0,0,0,5,5,0,0,0,5
"Judge of Election, Derry 1P","Frank E. FERGUSON, SR.",Derry Township--1st Precinct,248,4,0,0,252,248,4,0,0,252
"Judge of Election, Derry 1P",Write In  ,Derry Township--1st Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Derry 2P",Anne Elizabeth NEWMAN,Derry Township--2nd Precinct,201,1,0,0,202,201,1,0,0,202
"Judge of Election, Derry 2P",Write In  ,Derry Township--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 3P",Albert Pete BOWMAN,Derry Township--3rd Precinct,161,2,0,0,163,161,2,0,0,163
"Judge of Election, Derry 3P",Write In  ,Derry Township--3rd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 4P",Joanne  POLLOCK,Derry Township--4th Precinct,142,1,0,0,143,142,1,0,0,143
"Judge of Election, Derry 4P",Write In  ,Derry Township--4th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 5P",Write In  ,Derry Township--5th Precinct,7,0,0,0,7,7,0,0,0,7
"Judge of Election, Derry 6P",Write In  ,Derry Township--6th Precinct,2,0,0,0,2,2,0,0,0,2
"Judge of Election, Derry 7P",Anne M. REEVES,Derry Township--7th Precinct,199,3,0,0,202,199,3,0,0,202
"Judge of Election, Derry 7P",Write In  ,Derry Township--7th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 8P",Marietta  MIERSKI,Derry Township--8th Precinct,93,3,0,0,96,93,3,0,0,96
"Judge of Election, Derry 8P",Write In  ,Derry Township--8th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Derry 9P",Philip J. SPAGNOLO,Derry Township--9th Precinct,86,1,0,0,87,86,1,0,0,87
"Judge of Election, Derry 9P",Write In  ,Derry Township--9th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, East Hanover 1P",Marianne  GERMANN,East Hanover Township--1st Precinct,270,3,0,0,273,270,3,0,0,273
"Judge of Election, East Hanover 1P",Write In  ,East Hanover Township--1st Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, East Hanover 2P",Rick A. HOOVER,East Hanover Township--2nd Precinct,279,1,0,0,280,279,1,0,0,280
"Judge of Election, East Hanover 2P",Write In  ,East Hanover Township--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Elizabethville",Judith A. PAUL,Elizabethville Borough,138,2,0,0,140,138,2,0,0,140
"Judge of Election, Elizabethville",Write In  ,Elizabethville Borough,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Gratz",Cindy L. SHADE,Gratz Borough,106,0,0,0,106,106,0,0,0,106
"Judge of Election, Gratz",Write In  ,Gratz Borough,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Halifax Borough",Dorothy Bonnie LIDLE,Halifax Borough,97,2,0,0,99,97,2,0,0,99
"Judge of Election, Halifax Borough",Write In  ,Halifax Borough,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Halifax Township 1P",Ann N. HALE,Halifax Twp--1st Precinct,236,2,0,0,238,236,2,0,0,238
"Judge of Election, Halifax Township 1P",Write In  ,Halifax Twp--1st Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Halifax Township 2P",Lynda  MANNING,Halifax Twp--2nd Precinct,251,4,0,0,255,251,4,0,0,255
"Judge of Election, Halifax Township 2P",Write In  ,Halifax Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 10W1P",Estella G. YOUNG,"City--10th Ward, 1st Precinct",213,3,0,0,216,213,3,0,0,216
"Judge of Election, Harrisburg 10W1P",Write In  ,"City--10th Ward, 1st Precinct",2,0,0,0,2,2,0,0,0,2
"Judge of Election, Harrisburg 10W2P",Patricia A. WARREN,"City--10th Ward, 2nd Precinct",117,0,0,0,117,117,0,0,0,117
"Judge of Election, Harrisburg 10W2P",Write In  ,"City--10th Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 10W3P",Robert P. HAWLEY,"City--10th Ward, 3rd Precinct",104,4,0,0,108,104,4,0,0,108
"Judge of Election, Harrisburg 10W3P",Write In  ,"City--10th Ward, 3rd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 10W4P",Write In  ,"City--10th Ward, 4th Precinct",3,0,0,0,3,3,0,0,0,3
"Judge of Election, Harrisburg 11W",Linda  BREACH,City--11th Ward,235,46,0,0,281,235,46,0,0,281
"Judge of Election, Harrisburg 11W",Write In  ,City--11th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 12W",Paulette  SCOTT,City--12th Ward,318,6,0,0,324,318,6,0,0,324
"Judge of Election, Harrisburg 12W",Write In  ,City--12th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 13W1P",Julie A. SHAAK,"City--13th Ward, 1st Precinct",167,1,0,0,168,167,1,0,0,168
"Judge of Election, Harrisburg 13W1P",Write In  ,"City--13th Ward, 1st Precinct",1,0,0,0,1,1,0,0,0,1
"Judge of Election, Harrisburg 13W2P",Write In  ,"City--13th Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 13W3P",Mary P. POMPEI,"City--13th Ward, 3rd Precinct",218,2,0,0,220,218,2,0,0,220
"Judge of Election, Harrisburg 13W3P",Write In  ,"City--13th Ward, 3rd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 14W",Mary Hamm GIBSON,City--14th Ward,351,10,0,0,361,351,10,0,0,361
"Judge of Election, Harrisburg 14W",Write In  ,City--14th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 15W",Deborah R. BROWN,City--15th Ward,90,1,0,0,91,90,1,0,0,91
"Judge of Election, Harrisburg 15W",Write In  ,City--15th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 1W1P",Michael  SNYDER,"City--1st Ward, 1st Precinct",113,6,0,0,119,113,6,0,0,119
"Judge of Election, Harrisburg 1W1P",Write In  ,"City--1st Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 1W2P",Freeman  RICHARD,"City--1st Ward, 2nd Precinct",184,1,0,0,185,184,1,0,0,185
"Judge of Election, Harrisburg 1W2P",Write In  ,"City--1st Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 1W3P",Julia  POLLARD,"City--1st Ward, 3rd Precinct",79,0,0,0,79,79,0,0,0,79
"Judge of Election, Harrisburg 1W3P",Write In  ,"City--1st Ward, 3rd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 2W1P",Wanda K. SANTIAGO,"City--2nd Ward, 1st Precinct",43,1,0,0,44,43,1,0,0,44
"Judge of Election, Harrisburg 2W1P",Write In  ,"City--2nd Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 2W2P",Write In  ,"City--2nd Ward, 2nd Precinct",2,0,0,0,2,2,0,0,0,2
"Judge of Election, Harrisburg 3W",Clinton K. SMALLS,City--3rd Ward,142,0,1,0,143,142,0,1,0,143
"Judge of Election, Harrisburg 3W",Write In  ,City--3rd Ward,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Harrisburg 4W",Write In  ,City--4th Ward,2,0,0,0,2,2,0,0,0,2
"Judge of Election, Harrisburg 5W",Douglas Michael COLE,City--5th Ward,347,10,0,0,357,347,10,0,0,357
"Judge of Election, Harrisburg 5W",Write In  ,City--5th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 6W",Eric W. SELVEY,City--6th Ward,210,5,1,0,216,210,5,1,0,216
"Judge of Election, Harrisburg 6W",Write In  ,City--6th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 7W1P",Write In  ,"City--7th Ward, 1st Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 7W2P",Nannie  BROWN,"City--7th Ward, 2nd Precinct",215,3,0,0,218,215,3,0,0,218
"Judge of Election, Harrisburg 7W2P",Write In  ,"City--7th Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 8W",Joni R. BOUTSELIS-WILLINGHAM,City--8th Ward,165,1,0,0,166,165,1,0,0,166
"Judge of Election, Harrisburg 8W",Write In  ,City--8th Ward,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 9W1P",Write In  ,"City--9th Ward, 1st Precinct",3,0,0,0,3,3,0,0,0,3
"Judge of Election, Harrisburg 9W2P",Write In  ,"City--9th Ward, 2nd Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 9W3P",Write In  ,"City--9th Ward, 3rd Precinct",2,0,0,0,2,2,0,0,0,2
"Judge of Election, Harrisburg 9W4P",Wendy  FOGARTY,"City--9th Ward, 4th Precinct",222,12,0,0,234,222,12,0,0,234
"Judge of Election, Harrisburg 9W4P",Write In  ,"City--9th Ward, 4th Precinct",0,0,0,0,0,0,0,0,0,0
"Judge of Election, Harrisburg 9W5P",Write In  ,"City--9th Ward, 5th Precinct",2,0,0,0,2,2,0,0,0,2
"Judge of Election, Highspire 1P",Write In  ,Highspire--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Highspire 2P",Robert W. HUFF,Highspire--2nd Precinct,103,1,0,0,104,103,1,0,0,104
"Judge of Election, Highspire 2P",Write In  ,Highspire--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Hummelstown 1P",Kerrin  LUTZ,Hummelstown--1st Precinct,128,4,0,0,132,128,4,0,0,132
"Judge of Election, Hummelstown 1P",Write In  ,Hummelstown--1st Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Hummelstown 2P",Gloria D. DeVINE,Hummelstown--2nd Precinct,196,8,0,0,204,196,8,0,0,204
"Judge of Election, Hummelstown 2P",Write In  ,Hummelstown--2nd Precinct,2,0,0,0,2,2,0,0,0,2
"Judge of Election, Jackson",Judith  VALLIER,Jackson Township,249,0,0,0,249,249,0,0,0,249
"Judge of Election, Jackson",Write In  ,Jackson Township,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Jefferson",Carolyn M. DEITER,Jefferson Township,44,0,0,0,44,44,0,0,0,44
"Judge of Election, Jefferson",Write In  ,Jefferson Township,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Londonderry 1P",Write In  ,Londonderry Twp--1st Precinct,18,0,0,0,18,18,0,0,0,18
"Judge of Election, Londonderry 2P",Melissa  OBERDORFF,Londonderry Twp--2nd Precinct,203,2,0,0,205,203,2,0,0,205
"Judge of Election, Londonderry 2P",Write In  ,Londonderry Twp--2nd Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Londonderry 3P",Sandra  GEARHART,Londonderry Twp--3rd Precinct,106,0,0,0,106,106,0,0,0,106
"Judge of Election, Londonderry 3P",Write In  ,Londonderry Twp--3rd Precinct,2,0,0,0,2,2,0,0,0,2
"Judge of Election, Lower Paxton 10P",Write In  ,Lower Paxton Twp--10th Precinct,3,0,0,0,3,3,0,0,0,3
"Judge of Election, Lower Paxton 11P",Trudy A. MILLER,Lower Paxton Twp--11th Precinct,159,3,0,0,162,159,3,0,0,162
"Judge of Election, Lower Paxton 11P",Write In  ,Lower Paxton Twp--11th Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Lower Paxton 12P",Lee  HARTWICK,Lower Paxton Twp--12th Precinct,260,5,0,0,265,260,5,0,0,265
"Judge of Election, Lower Paxton 12P",Write In  ,Lower Paxton Twp--12th Precinct,0,0,0,0,0,0,0,0,0,0
"Judge of Election, Lower Paxton 13P",M. Maureen TROVATO,Lower Paxton Twp--13th Precinct,236,6,0,0,242,236,6,0,0,242
"Judge of Election, Lower Paxton 13P",Write In  ,Lower Paxton Twp--13th Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Lower Paxton 14P",Louis P. TSCHACHLER,Lower Paxton Twp--14th Precinct,127,2,0,0,129,127,2,0,0,129
"Judge of Election, Lower Paxton 14P",Write In  ,Lower Paxton Twp--14th Precinct,1,0,0,0,1,1,0,0,0,1
"Judge of Election, Lower Paxton 15P",Write In  ,Lower Paxton Twp--15th Precinct,11,0,0,0,11,11,0,0,0,11
